"","CityName","Population","CityRank","IsMetroCity","IsTouristDestination","IsWeekend","IsNewYearEve","Date","HotelName","RoomRent","StarRating","Airport","HotelAddress","HotelPincode","HotelDescription","FreeWifi","FreeBreakfast","HotelCapacity","HasSwimmingPool"
"4737","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","Hotel Suhim Portico",5000,3.5,124,"Helipad Rd, by Dist Administrative Cntr, Upper Sichey, Gangtok, Sikkim",737101,"3.5-star Gangtok hotel with restaurant",1,0,31,0
"4738","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","Hotel Suhim Portico",4300,3.5,124,"Helipad Rd, by Dist Administrative Cntr, Upper Sichey, Gangtok, Sikkim",737101,"3.5-star Gangtok hotel with restaurant",1,0,31,0
"4739","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","Hotel Suhim Portico",4300,3.5,124,"Helipad Rd, by Dist Administrative Cntr, Upper Sichey, Gangtok, Sikkim",737101,"3.5-star Gangtok hotel with restaurant",1,0,31,0
"4740","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","Hotel Suhim Portico",4300,3.5,124,"Helipad Rd, by Dist Administrative Cntr, Upper Sichey, Gangtok, Sikkim",737101,"3.5-star Gangtok hotel with restaurant",1,0,31,0
"4741","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","Hotel Suhim Portico",5000,3.5,124,"Helipad Rd, by Dist Administrative Cntr, Upper Sichey, Gangtok, Sikkim",737101,"3.5-star Gangtok hotel with restaurant",1,0,31,0
"4742","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","Hotel Suhim Portico",5000,3.5,124,"Helipad Rd, by Dist Administrative Cntr, Upper Sichey, Gangtok, Sikkim",737101,"3.5-star Gangtok hotel with restaurant",1,0,31,0
"4743","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","Hotel Suhim Portico",3249,3.5,124,"Helipad Rd, by Dist Administrative Cntr, Upper Sichey, Gangtok, Sikkim",737101,"3.5-star Gangtok hotel with restaurant",1,0,31,0
"4744","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","Hotel Suhim Portico",3249,3.5,124,"Helipad Rd, by Dist Administrative Cntr, Upper Sichey, Gangtok, Sikkim",737101,"3.5-star Gangtok hotel with restaurant",1,0,31,0
"4745","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","Jewel Of The East",3510,3,124,"M.G.Marg, Opposite State Assembly, Gangtok, Sikkim",737101,"3-star hotel in Gangtok with restaurant, bar/lounge",1,0,19,0
"4746","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","Jewel Of The East",3510,3,124,"M.G.Marg, Opposite State Assembly, Gangtok, Sikkim",737101,"3-star hotel in Gangtok with restaurant, bar/lounge",1,0,19,0
"4747","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","Jewel Of The East",3870,3,124,"M.G.Marg, Opposite State Assembly, Gangtok, Sikkim",737101,"3-star hotel in Gangtok with restaurant, bar/lounge",1,0,19,0
"4748","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","Jewel Of The East",3870,3,124,"M.G.Marg, Opposite State Assembly, Gangtok, Sikkim",737101,"3-star hotel in Gangtok with restaurant, bar/lounge",1,0,19,0
"4749","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","Jewel Of The East",3870,3,124,"M.G.Marg, Opposite State Assembly, Gangtok, Sikkim",737101,"3-star hotel in Gangtok with restaurant, bar/lounge",1,0,19,0
"4750","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","Jewel Of The East",3510,3,124,"M.G.Marg, Opposite State Assembly, Gangtok, Sikkim",737101,"3-star hotel in Gangtok with restaurant, bar/lounge",1,0,19,0
"4751","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","Jewel Of The East",3510,3,124,"M.G.Marg, Opposite State Assembly, Gangtok, Sikkim",737101,"3-star hotel in Gangtok with restaurant, bar/lounge",1,0,19,0
"4752","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","Jewel Of The East",3510,3,124,"M.G.Marg, Opposite State Assembly, Gangtok, Sikkim",737101,"3-star hotel in Gangtok with restaurant, bar/lounge",1,0,19,0
"4753","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","Sinclairs Retreat Kalimpong",4950,3.5,124,"6th Mile, Purbong Busty, Kalimpong, West Bengal",734301,"3.5-star hotel in Kalimpong with spa, outdoor pool",1,1,48,1
"4754","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","Sinclairs Retreat Kalimpong",4950,3.5,124,"6th Mile, Purbong Busty, Kalimpong, West Bengal",734301,"3.5-star hotel in Kalimpong with spa, outdoor pool",1,1,48,1
"4755","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","Sinclairs Retreat Kalimpong",4950,3.5,124,"6th Mile, Purbong Busty, Kalimpong, West Bengal",734301,"3.5-star hotel in Kalimpong with spa, outdoor pool",1,1,48,1
"4756","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","Sinclairs Retreat Kalimpong",4950,3.5,124,"6th Mile, Purbong Busty, Kalimpong, West Bengal",734301,"3.5-star hotel in Kalimpong with spa, outdoor pool",1,1,48,1
"4757","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","Sinclairs Retreat Kalimpong",4950,3.5,124,"6th Mile, Purbong Busty, Kalimpong, West Bengal",734301,"3.5-star hotel in Kalimpong with spa, outdoor pool",1,1,48,1
"4758","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","Sinclairs Retreat Kalimpong",8550,3.5,124,"6th Mile, Purbong Busty, Kalimpong, West Bengal",734301,"3.5-star hotel in Kalimpong with spa, outdoor pool",1,1,48,1
"4759","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","Sinclairs Retreat Kalimpong",5040,3.5,124,"6th Mile, Purbong Busty, Kalimpong, West Bengal",734301,"3.5-star hotel in Kalimpong with spa, outdoor pool",1,1,48,1
"4760","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","Sinclairs Retreat Kalimpong",5040,3.5,124,"6th Mile, Purbong Busty, Kalimpong, West Bengal",734301,"3.5-star hotel in Kalimpong with spa, outdoor pool",1,1,48,1
"4761","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","Summit Barsana Resort & Spa",4900,3,124,"Near Upper cart road, Barsana Road, Kalimpong, West Bengal",737101,"3-star Kalimpong hotel with restaurant",1,0,19,0
"4762","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","Summit Barsana Resort & Spa",4000,3,124,"Near Upper cart road, Barsana Road, Kalimpong, West Bengal",737101,"3-star Kalimpong hotel with restaurant",1,0,19,0
"4763","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","Summit Barsana Resort & Spa",5500,3,124,"Near Upper cart road, Barsana Road, Kalimpong, West Bengal",737101,"3-star Kalimpong hotel with restaurant",1,0,19,0
"4764","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","Summit Barsana Resort & Spa",8700,3,124,"Near Upper cart road, Barsana Road, Kalimpong, West Bengal",737101,"3-star Kalimpong hotel with restaurant",1,0,19,0
"4765","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","Summit Barsana Resort & Spa",4900,3,124,"Near Upper cart road, Barsana Road, Kalimpong, West Bengal",737101,"3-star Kalimpong hotel with restaurant",1,0,19,0
"4766","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","Summit Barsana Resort & Spa",8700,3,124,"Near Upper cart road, Barsana Road, Kalimpong, West Bengal",737101,"3-star Kalimpong hotel with restaurant",1,0,19,0
"4767","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","Summit Barsana Resort & Spa",3700,3,124,"Near Upper cart road, Barsana Road, Kalimpong, West Bengal",737101,"3-star Kalimpong hotel with restaurant",1,0,19,0
"4768","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","Summit Barsana Resort & Spa",3700,3,124,"Near Upper cart road, Barsana Road, Kalimpong, West Bengal",737101,"3-star Kalimpong hotel with restaurant",1,0,19,0
"4769","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","Summit Golden Crescent",6000,3.5,124,"Sichey, Gangtok",737101,"3.5-star Gangtok hotel with restaurant",1,1,33,0
"4770","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","Summit Golden Crescent",6000,3.5,124,"Sichey, Gangtok",737101,"3.5-star Gangtok hotel with restaurant",1,1,33,0
"4771","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","Summit Golden Crescent",6000,3.5,124,"Sichey, Gangtok",737101,"3.5-star Gangtok hotel with restaurant",1,1,33,0
"4772","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","Summit Golden Crescent",6000,3.5,124,"Sichey, Gangtok",737101,"3.5-star Gangtok hotel with restaurant",1,1,33,0
"4773","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","Summit Golden Crescent",6000,3.5,124,"Sichey, Gangtok",737101,"3.5-star Gangtok hotel with restaurant",1,1,33,0
"4774","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","Summit Golden Crescent",6000,3.5,124,"Sichey, Gangtok",737101,"3.5-star Gangtok hotel with restaurant",1,1,33,0
"4775","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","Summit Golden Crescent",4100,3.5,124,"Sichey, Gangtok",737101,"3.5-star Gangtok hotel with restaurant",1,1,33,0
"4776","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","Summit Golden Crescent",3000,3.5,124,"Sichey, Gangtok",737101,"3.5-star Gangtok hotel with restaurant",1,1,33,0
"4777","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","Summit Namnang Courtyard & Spa",4300,3.5,124,"Nam Nang Road,Behind Big Bazaar, Gangtok, India",737101,"3.5-star hotel in Gangtok with spa, restaurant",1,0,17,0
"4778","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","Summit Namnang Courtyard & Spa",4300,3.5,124,"Nam Nang Road,Behind Big Bazaar, Gangtok, India",737101,"3.5-star hotel in Gangtok with spa, restaurant",1,0,17,0
"4779","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","Summit Namnang Courtyard & Spa",5300,3.5,124,"Nam Nang Road,Behind Big Bazaar, Gangtok, India",737101,"3.5-star hotel in Gangtok with spa, restaurant",1,0,17,0
"4780","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","Summit Namnang Courtyard & Spa",3500,3.5,124,"Nam Nang Road,Behind Big Bazaar, Gangtok, India",737101,"3.5-star hotel in Gangtok with spa, restaurant",1,0,17,0
"4781","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","Summit Namnang Courtyard & Spa",3900,3.5,124,"Nam Nang Road,Behind Big Bazaar, Gangtok, India",737101,"3.5-star hotel in Gangtok with spa, restaurant",1,0,17,0
"4782","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","Summit Namnang Courtyard & Spa",5700,3.5,124,"Nam Nang Road,Behind Big Bazaar, Gangtok, India",737101,"3.5-star hotel in Gangtok with spa, restaurant",1,0,17,0
"4783","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","Summit Namnang Courtyard & Spa",3100,3.5,124,"Nam Nang Road,Behind Big Bazaar, Gangtok, India",737101,"3.5-star hotel in Gangtok with spa, restaurant",1,0,17,0
"4784","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","Summit Namnang Courtyard & Spa",5700,3.5,124,"Nam Nang Road,Behind Big Bazaar, Gangtok, India",737101,"3.5-star hotel in Gangtok with spa, restaurant",1,0,17,0
"4785","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","Summit Newa Regency",2364,3,124,"Near SBI ATM, Lower Pelling, Pelling",737113,"3-star hotel in Pelling with spa, restaurant",1,0,20,0
"4786","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","Summit Newa Regency",2364,3,124,"Near SBI ATM, Lower Pelling, Pelling",737113,"3-star hotel in Pelling with spa, restaurant",1,0,20,0
"4787","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","Summit Newa Regency",2545,3,124,"Near SBI ATM, Lower Pelling, Pelling",737113,"3-star hotel in Pelling with spa, restaurant",1,0,20,0
"4788","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","Summit Newa Regency",3455,3,124,"Near SBI ATM, Lower Pelling, Pelling",737113,"3-star hotel in Pelling with spa, restaurant",1,0,20,0
"4789","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","Summit Newa Regency",3818,3,124,"Near SBI ATM, Lower Pelling, Pelling",737113,"3-star hotel in Pelling with spa, restaurant",1,0,20,0
"4790","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","Summit Newa Regency",2545,3,124,"Near SBI ATM, Lower Pelling, Pelling",737113,"3-star hotel in Pelling with spa, restaurant",1,0,20,0
"4791","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","Summit Newa Regency",2000,3,124,"Near SBI ATM, Lower Pelling, Pelling",737113,"3-star hotel in Pelling with spa, restaurant",1,0,20,0
"4792","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","Summit Newa Regency",2000,3,124,"Near SBI ATM, Lower Pelling, Pelling",737113,"3-star hotel in Pelling with spa, restaurant",1,0,20,0
"4793","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","Summit Norling Resort & Spa",10000,3.5,124,"Rongey, Gangtok",737101,"Mountain hotel in Gangtok with spa, restaurant",1,0,27,0
"4794","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","Summit Norling Resort & Spa",8000,3.5,124,"Rongey, Gangtok",737101,"Mountain hotel in Gangtok with spa, restaurant",1,0,27,0
"4795","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","Summit Norling Resort & Spa",10000,3.5,124,"Rongey, Gangtok",737101,"Mountain hotel in Gangtok with spa, restaurant",1,0,27,0
"4796","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","Summit Norling Resort & Spa",10000,3.5,124,"Rongey, Gangtok",737101,"Mountain hotel in Gangtok with spa, restaurant",1,0,27,0
"4797","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","Summit Norling Resort & Spa",10000,3.5,124,"Rongey, Gangtok",737101,"Mountain hotel in Gangtok with spa, restaurant",1,0,27,0
"4798","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","Summit Norling Resort & Spa",10000,3.5,124,"Rongey, Gangtok",737101,"Mountain hotel in Gangtok with spa, restaurant",1,0,27,0
"4799","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","Summit Norling Resort & Spa",4000,3.5,124,"Rongey, Gangtok",737101,"Mountain hotel in Gangtok with spa, restaurant",1,0,27,0
"4800","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","Summit Norling Resort & Spa",3200,3.5,124,"Rongey, Gangtok",737101,"Mountain hotel in Gangtok with spa, restaurant",1,0,27,0
"4801","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","Summit Sobralia Resort & Spa",3500,4,124,"Char Dham Road, Namchi,Gangtok",737126,"4-star hotel in Namchi with indoor pool, restaurant",1,1,41,1
"4802","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","Summit Sobralia Resort & Spa",3500,4,124,"Char Dham Road, Namchi,Gangtok",737126,"4-star hotel in Namchi with indoor pool, restaurant",1,1,41,1
"4803","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","Summit Sobralia Resort & Spa",4000,4,124,"Char Dham Road, Namchi,Gangtok",737126,"4-star hotel in Namchi with indoor pool, restaurant",1,1,41,1
"4804","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","Summit Sobralia Resort & Spa",5000,4,124,"Char Dham Road, Namchi,Gangtok",737126,"4-star hotel in Namchi with indoor pool, restaurant",1,1,41,1
"4805","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","Summit Sobralia Resort & Spa",4000,4,124,"Char Dham Road, Namchi,Gangtok",737126,"4-star hotel in Namchi with indoor pool, restaurant",1,1,41,1
"4806","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","Summit Sobralia Resort & Spa",6000,4,124,"Char Dham Road, Namchi,Gangtok",737126,"4-star hotel in Namchi with indoor pool, restaurant",1,1,41,1
"4807","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","Summit Sobralia Resort & Spa",3500,4,124,"Char Dham Road, Namchi,Gangtok",737126,"4-star hotel in Namchi with indoor pool, restaurant",1,1,41,1
"4808","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","Summit Sobralia Resort & Spa",3500,4,124,"Char Dham Road, Namchi,Gangtok",737126,"4-star hotel in Namchi with indoor pool, restaurant",1,1,41,1
"4809","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","Summit Ttakshang Residency Hotel & Spa",3000,3,124,"Kazi Road, Near Power House, Gangtok, Sikkim,",737101,"3-star hotel in Gangtok with spa, restaurant",1,0,25,0
"4810","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","Summit Ttakshang Residency Hotel & Spa",4200,3,124,"Kazi Road, Near Power House, Gangtok, Sikkim,",737101,"3-star hotel in Gangtok with spa, restaurant",1,0,25,0
"4811","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","Summit Ttakshang Residency Hotel & Spa",6500,3,124,"Kazi Road, Near Power House, Gangtok, Sikkim,",737101,"3-star hotel in Gangtok with spa, restaurant",1,0,25,0
"4812","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","Summit Ttakshang Residency Hotel & Spa",8000,3,124,"Kazi Road, Near Power House, Gangtok, Sikkim,",737101,"3-star hotel in Gangtok with spa, restaurant",1,0,25,0
"4813","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","Summit Ttakshang Residency Hotel & Spa",6000,3,124,"Kazi Road, Near Power House, Gangtok, Sikkim,",737101,"3-star hotel in Gangtok with spa, restaurant",1,0,25,0
"4814","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","Summit Ttakshang Residency Hotel & Spa",6000,3,124,"Kazi Road, Near Power House, Gangtok, Sikkim,",737101,"3-star hotel in Gangtok with spa, restaurant",1,0,25,0
"4815","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","Summit Ttakshang Residency Hotel & Spa",4200,3,124,"Kazi Road, Near Power House, Gangtok, Sikkim,",737101,"3-star hotel in Gangtok with spa, restaurant",1,0,25,0
"4816","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","Summit Ttakshang Residency Hotel & Spa",3000,3,124,"Kazi Road, Near Power House, Gangtok, Sikkim,",737101,"3-star hotel in Gangtok with spa, restaurant",1,0,25,0
"4817","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","The Golden Crest",6000,3.5,124,"Amdo Golai, Gangtok, India",737102,"City-center Gangtok hotel with restaurant",1,1,27,0
"4818","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","The Golden Crest",5000,3.5,124,"Amdo Golai, Gangtok, India",737102,"City-center Gangtok hotel with restaurant",1,1,27,0
"4819","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","The Golden Crest",6000,3.5,124,"Amdo Golai, Gangtok, India",737102,"City-center Gangtok hotel with restaurant",1,1,27,0
"4820","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","The Golden Crest",6000,3.5,124,"Amdo Golai, Gangtok, India",737102,"City-center Gangtok hotel with restaurant",1,1,27,0
"4821","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","The Golden Crest",6000,3.5,124,"Amdo Golai, Gangtok, India",737102,"City-center Gangtok hotel with restaurant",1,1,27,0
"4822","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","The Golden Crest",6000,3.5,124,"Amdo Golai, Gangtok, India",737102,"City-center Gangtok hotel with restaurant",1,1,27,0
"4823","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","The Golden Crest",5000,3.5,124,"Amdo Golai, Gangtok, India",737102,"City-center Gangtok hotel with restaurant",1,1,27,0
"4824","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","The Golden Crest",5000,3.5,124,"Amdo Golai, Gangtok, India",737102,"City-center Gangtok hotel with restaurant",1,1,27,0
"4825","Gangtok",98658,38,0,1,1,0,"Dec 18 2016","The Lindsay Himalayan Heights",2073,3,124,"Palzor Stadium Road,, Gangtok, Sikkim",737101,"Mountain hotel in Gangtok with restaurant, bar/lounge",1,1,26,0
"4826","Gangtok",98658,38,0,1,0,0,"Dec 21 2016","The Lindsay Himalayan Heights",2591,3,124,"Palzor Stadium Road,, Gangtok, Sikkim",737101,"Mountain hotel in Gangtok with restaurant, bar/lounge",1,1,26,0
"4827","Gangtok",98658,38,0,1,1,0,"Dec 24 2016","The Lindsay Himalayan Heights",3068,3,124,"Palzor Stadium Road,, Gangtok, Sikkim",737101,"Mountain hotel in Gangtok with restaurant, bar/lounge",1,1,26,0
"4828","Gangtok",98658,38,0,1,1,0,"Dec 25 2016","The Lindsay Himalayan Heights",2591,3,124,"Palzor Stadium Road,, Gangtok, Sikkim",737101,"Mountain hotel in Gangtok with restaurant, bar/lounge",1,1,26,0
"4829","Gangtok",98658,38,0,1,0,0,"Dec 28 2016","The Lindsay Himalayan Heights",2591,3,124,"Palzor Stadium Road,, Gangtok, Sikkim",737101,"Mountain hotel in Gangtok with restaurant, bar/lounge",1,1,26,0
"4830","Gangtok",98658,38,0,1,1,1,"Dec 31 2016","The Lindsay Himalayan Heights",2591,3,124,"Palzor Stadium Road,, Gangtok, Sikkim",737101,"Mountain hotel in Gangtok with restaurant, bar/lounge",1,1,26,0
"4831","Gangtok",98658,38,0,1,0,0,"Jan 04 2017","The Lindsay Himalayan Heights",2591,3,124,"Palzor Stadium Road,, Gangtok, Sikkim",737101,"Mountain hotel in Gangtok with restaurant, bar/lounge",1,1,26,0
"4832","Gangtok",98658,38,0,1,1,0,"Jan 08 2017","The Lindsay Himalayan Heights",2073,3,124,"Palzor Stadium Road,, Gangtok, Sikkim",737101,"Mountain hotel in Gangtok with restaurant, bar/lounge",1,1,26,0
"4833","Goa",1457723,18,0,1,1,0,"Dec 18 2016","Aguada Anchorage",23000,4,15,"Near Fort Aguada, Sinquerim, Candolim, Goa",403515,"4-star hotel with 2 outdoor pools, near Fort Aguada",1,1,65,1
"4834","Goa",1457723,18,0,1,0,0,"Dec 21 2016","Aguada Anchorage",23000,4,15,"Near Fort Aguada, Sinquerim, Candolim, Goa",403515,"4-star hotel with 2 outdoor pools, near Fort Aguada",1,1,65,1
"4835","Goa",1457723,18,0,1,1,0,"Dec 24 2016","Aguada Anchorage",24000,4,15,"Near Fort Aguada, Sinquerim, Candolim, Goa",403515,"4-star hotel with 2 outdoor pools, near Fort Aguada",1,1,65,1
"4836","Goa",1457723,18,0,1,1,0,"Dec 25 2016","Aguada Anchorage",24000,4,15,"Near Fort Aguada, Sinquerim, Candolim, Goa",403515,"4-star hotel with 2 outdoor pools, near Fort Aguada",1,1,65,1
"4837","Goa",1457723,18,0,1,0,0,"Dec 28 2016","Aguada Anchorage",24000,4,15,"Near Fort Aguada, Sinquerim, Candolim, Goa",403515,"4-star hotel with 2 outdoor pools, near Fort Aguada",1,1,65,1
"4838","Goa",1457723,18,0,1,1,1,"Dec 31 2016","Aguada Anchorage",24000,4,15,"Near Fort Aguada, Sinquerim, Candolim, Goa",403515,"4-star hotel with 2 outdoor pools, near Fort Aguada",1,1,65,1
"4839","Goa",1457723,18,0,1,0,0,"Jan 04 2017","Aguada Anchorage",7000,4,15,"Near Fort Aguada, Sinquerim, Candolim, Goa",403515,"4-star hotel with 2 outdoor pools, near Fort Aguada",1,1,65,1
"4840","Goa",1457723,18,0,1,1,0,"Jan 08 2017","Aguada Anchorage",24000,4,15,"Near Fort Aguada, Sinquerim, Candolim, Goa",403515,"4-star hotel with 2 outdoor pools, near Fort Aguada",1,1,65,1
"4841","Goa",1457723,18,0,1,1,0,"Dec 18 2016","Alegria - The Goan Village",3852,2,17,"Next to Health Center, Candolim - North Goa, Candolim, Goa",403515,"Hotel with outdoor pool, near Candolim Beach",0,1,28,1
"4842","Goa",1457723,18,0,1,0,0,"Dec 21 2016","Alegria - The Goan Village",6699,2,17,"Next to Health Center, Candolim - North Goa, Candolim, Goa",403515,"Hotel with outdoor pool, near Candolim Beach",0,1,28,1
"4843","Goa",1457723,18,0,1,1,0,"Dec 24 2016","Alegria - The Goan Village",6699,2,17,"Next to Health Center, Candolim - North Goa, Candolim, Goa",403515,"Hotel with outdoor pool, near Candolim Beach",0,1,28,1
"4844","Goa",1457723,18,0,1,1,0,"Dec 25 2016","Alegria - The Goan Village",6699,2,17,"Next to Health Center, Candolim - North Goa, Candolim, Goa",403515,"Hotel with outdoor pool, near Candolim Beach",0,1,28,1
"4845","Goa",1457723,18,0,1,0,0,"Dec 28 2016","Alegria - The Goan Village",6699,2,17,"Next to Health Center, Candolim - North Goa, Candolim, Goa",403515,"Hotel with outdoor pool, near Candolim Beach",0,1,28,1
"4846","Goa",1457723,18,0,1,1,1,"Dec 31 2016","Alegria - The Goan Village",6699,2,17,"Next to Health Center, Candolim - North Goa, Candolim, Goa",403515,"Hotel with outdoor pool, near Candolim Beach",0,1,28,1
"4847","Goa",1457723,18,0,1,0,0,"Jan 04 2017","Alegria - The Goan Village",4354,2,17,"Next to Health Center, Candolim - North Goa, Candolim, Goa",403515,"Hotel with outdoor pool, near Candolim Beach",0,1,28,1
"4848","Goa",1457723,18,0,1,1,0,"Jan 08 2017","Alegria - The Goan Village",4354,2,17,"Next to Health Center, Candolim - North Goa, Candolim, Goa",403515,"Hotel with outdoor pool, near Candolim Beach",0,1,28,1
"4849","Goa",1457723,18,0,1,1,0,"Dec 18 2016","Anjuna Beach Resort",2167,2.5,25,"Near Starco Junction, Behind Oxford Arcade, DMello Vaddo, Anjuna, Goa",403509,"Resort with outdoor pool, near Anjuna Beach",1,1,23,1
"4850","Goa",1457723,18,0,1,0,0,"Dec 21 2016","Anjuna Beach Resort",2333,2.5,25,"Near Starco Junction, Behind Oxford Arcade, DMello Vaddo, Anjuna, Goa",403510,"Resort with outdoor pool, near Anjuna Beach",1,1,23,1
"4851","Goa",1457723,18,0,1,1,0,"Dec 24 2016","Anjuna Beach Resort",4500,2.5,25,"Near Starco Junction, Behind Oxford Arcade, DMello Vaddo, Anjuna, Goa",403511,"Resort with outdoor pool, near Anjuna Beach",1,1,23,1
"4852","Goa",1457723,18,0,1,1,0,"Dec 25 2016","Anjuna Beach Resort",4500,2.5,25,"Near Starco Junction, Behind Oxford Arcade, DMello Vaddo, Anjuna, Goa",403512,"Resort with outdoor pool, near Anjuna Beach",1,1,23,1
"4853","Goa",1457723,18,0,1,0,0,"Dec 28 2016","Anjuna Beach Resort",4500,2.5,25,"Near Starco Junction, Behind Oxford Arcade, DMello Vaddo, Anjuna, Goa",403513,"Resort with outdoor pool, near Anjuna Beach",1,1,23,1
"4854","Goa",1457723,18,0,1,1,1,"Dec 31 2016","Anjuna Beach Resort",4500,2.5,25,"Near Starco Junction, Behind Oxford Arcade, DMello Vaddo, Anjuna, Goa",403514,"Resort with outdoor pool, near Anjuna Beach",1,1,23,1
"4855","Goa",1457723,18,0,1,0,0,"Jan 04 2017","Anjuna Beach Resort",2333,2.5,25,"Near Starco Junction, Behind Oxford Arcade, DMello Vaddo, Anjuna, Goa",403515,"Resort with outdoor pool, near Anjuna Beach",1,1,23,1
"4856","Goa",1457723,18,0,1,1,0,"Jan 08 2017","Anjuna Beach Resort",2083,2.5,25,"Near Starco Junction, Behind Oxford Arcade, DMello Vaddo, Anjuna, Goa",403516,"Resort with outdoor pool, near Anjuna Beach",1,1,23,1
"4857","Goa",1457723,18,0,1,1,0,"Dec 18 2016","Beach Bay Cottages",3400,3,1.5,"PO Bogmallo, Marmagao, Goa",403806,"3-star beachfront hotel in Marmagao with restaurant",1,1,15,0
